object_id,name,type,world_x,world_y,plane,orientation,texture_ids,current_material,current_authored_slot,observation_count,source_exports
6964,null,DECORATIVE,3239,3207,0,2,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
6964,null,DECORATIVE,3239,3213,0,2,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
6966,null,WALL,3239,3205,0,4|0,2,STONE,5,1,chunk-3232-3200-20260828-102136
6966,null,WALL,3239,3207,0,4|0,2,STONE,5,1,chunk-3232-3200-20260828-102136
6966,null,WALL,3239,3213,0,4|0,2,STONE,5,1,chunk-3232-3208-20260828-095402
6966,null,WALL,3239,3215,0,4|0,2,STONE,5,1,chunk-3232-3208-20260828-095402
718,Barrel,GAME,3229,3216,1,512,16,WOOD,1,1,chunk-3224-3216-20260828-103417
7389,null,GROUND,3217,3235,0,0,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
767,null,GROUND,3228,3213,1,1,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
767,null,GROUND,3229,3212,1,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
767,null,GROUND,3229,3214,1,2,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
767,null,GROUND,3229,3223,1,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
767,null,GROUND,3230,3213,1,3,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
770,null,GROUND,3205,3228,2,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
770,null,GROUND,3206,3208,2,3,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
817,Suit of armour,GAME,3205,3218,0,1536,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
817,Suit of armour,GAME,3205,3226,0,1536,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
817,Suit of armour,GAME,3216,3225,0,0,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
817,Suit of armour,GAME,3228,3221,0,1024,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
821,Cannon,GAME,3215,3222,1,1536,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
821,Cannon,GAME,3229,3217,2,1536,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
821,Cannon,GAME,3229,3221,2,1536,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
822,Cannonballs,GAME,3207,3223,2,1792,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
822,Cannonballs,GAME,3230,3220,2,1536,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
822,Cannonballs,GAME,3230,3222,2,1536,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
827,null,GROUND,3205,3213,2,1,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
827,null,GROUND,3205,3227,2,3,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
827,null,GROUND,3227,3219,2,2,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
827,null,GROUND,3229,3212,0,1,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
834,Sword cabinet,GAME,3205,3218,1,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
836,Bow cabinet,GAME,3205,3214,1,0,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
837,Axe cabinet,GAME,3205,3222,1,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
840,null,DECORATIVE,3204,3210,1,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
840,null,DECORATIVE,3204,3218,1,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
840,null,DECORATIVE,3204,3219,1,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
840,null,DECORATIVE,3204,3227,1,2,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
840,null,DECORATIVE,3205,3216,1,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
840,null,DECORATIVE,3205,3221,1,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
840,null,DECORATIVE,3207,3218,1,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
840,null,DECORATIVE,3217,3216,0,0,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
840,null,DECORATIVE,3217,3221,0,0,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
840,null,DECORATIVE,3227,3216,0,2,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
840,null,DECORATIVE,3227,3221,0,1,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
840,null,DECORATIVE,3230,3213,0,2,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
840,null,DECORATIVE,3230,3215,0,2,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
840,null,DECORATIVE,3230,3222,0,2,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
840,null,DECORATIVE,3231,3213,0,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
840,null,DECORATIVE,3231,3215,0,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
840,null,DECORATIVE,3231,3222,0,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
856,Standard,GAME,3216,3224,1,1536,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
85,null,WALL,3218,3217,0,4|0,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
85,null,WALL,3219,3216,0,2|0,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
85,null,WALL,3219,3217,0,2|4,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
879,Fountain,GAME,3221,3226,0,0,1|17,WATER|UNKNOWN,0,1,chunk-3216-3224-20260828-102155
888,Painting,DECORATIVE,3232,3205,0,1,13,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
890,Portrait,DECORATIVE,3229,3208,0,1,14,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
891,Landscape,DECORATIVE,3206,3226,0,1,13,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
899,Hanging banner,DECORATIVE,3207,3217,1,2,16,WOOD,1,1,chunk-3200-3216-20260828-095435
899,Hanging banner,DECORATIVE,3207,3220,1,2,16,WOOD,1,1,chunk-3200-3216-20260828-095435
899,Hanging banner,DECORATIVE,3228,3216,0,1,16,WOOD,1,1,chunk-3224-3216-20260828-103417
899,Hanging banner,DECORATIVE,3229,3221,0,3,16,WOOD,1,1,chunk-3224-3216-20260828-103417
901,Hanging banner,DECORATIVE,3207,3216,1,2,2|16,STONE|WOOD,1|5,1,chunk-3200-3216-20260828-095435
901,Hanging banner,DECORATIVE,3207,3219,1,2,2|16,STONE|WOOD,1|5,1,chunk-3200-3216-20260828-095435
901,Hanging banner,DECORATIVE,3228,3221,0,3,2|16,STONE|WOOD,1|5,1,chunk-3224-3216-20260828-103417
901,Hanging banner,DECORATIVE,3229,3216,0,1,2|16,STONE|WOOD,1|5,1,chunk-3224-3216-20260828-103417
917,null,GROUND,3230,3208,0,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
917,null,GROUND,3232,3207,0,2,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
917,null,GROUND,3232,3208,0,1,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
918,null,GROUND,3231,3208,0,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
9251,null,GAME,3231,3217,0,1536,2,STONE,5,1,chunk-3224-3216-20260828-103417
925,null,GROUND,3206,3219,0,3,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
925,null,GROUND,3206,3224,0,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
925,null,GROUND,3207,3227,0,3,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
925,null,GROUND,3207,3228,0,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
925,null,GROUND,3238,3209,0,3,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
925,null,GROUND,3238,3211,0,0,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
925,null,GROUND,3239,3209,0,2,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
925,null,GROUND,3239,3211,0,1,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
926,null,GROUND,3206,3220,0,3,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
926,null,GROUND,3206,3221,0,3,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
926,null,GROUND,3206,3222,0,3,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
926,null,GROUND,3206,3223,0,3,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
926,null,GROUND,3207,3219,0,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
926,null,GROUND,3207,3224,0,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
926,null,GROUND,3238,3210,0,3,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
926,null,GROUND,3239,3210,0,1,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
927,null,GROUND,3207,3220,0,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
927,null,GROUND,3207,3221,0,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
927,null,GROUND,3207,3222,0,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
927,null,GROUND,3207,3223,0,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
9292,Statue,GAME,3231,3220,0,512,2,STONE,5,1,chunk-3224-3216-20260828-103417
940,null,GROUND,3206,3215,1,3,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
940,null,GROUND,3206,3217,1,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
940,null,GROUND,3206,3219,1,3,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
940,null,GROUND,3206,3221,1,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
940,null,GROUND,3207,3215,1,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
940,null,GROUND,3207,3217,1,1,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
940,null,GROUND,3207,3219,1,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
940,null,GROUND,3207,3221,1,1,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
941,null,GROUND,3206,3216,1,3,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
941,null,GROUND,3206,3220,1,3,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
941,null,GROUND,3207,3216,1,1,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
941,null,GROUND,3207,3220,1,1,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
973,Javelin,DECORATIVE,3230,3214,0,2,16,WOOD,1,1,chunk-3224-3208-20260828-102221
973,Javelin,DECORATIVE,3230,3223,0,2,16,WOOD,1,1,chunk-3224-3216-20260828-103417
980,null,GAME,3237,3204,0,1536,,STONE,1,1,chunk-3232-3200-20260828-102136
980,null,WALL,3237,3205,0,1|0,,STONE,1,1,chunk-3232-3200-20260828-102136
980,null,WALL,3237,3206,0,1|0,,STONE,1,1,chunk-3232-3200-20260828-102136
981,null,WALL,3237,3207,0,128|0,,STONE,1,1,chunk-3232-3200-20260828-102136
981,null,WALL,3238,3204,0,128|0,,STONE,1,1,chunk-3232-3200-20260828-102136
